store,item,demand_mean,demand_std,demand_min,demand_max,n_days,dispersion_index,suggested_distribution,assigned_vehicle_type,lead_time_mean_days,lead_time_std_days,holding_cost_rate_annual,order_cost_fixed,target_service_level,unit_cost_placeholder
9,44,30.968236582694413,9.330232425177504,8,60,1826,2.8110492140996026,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,45,85.09364731653888,23.252974313317864,30,161,1826,6.354185435306043,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,46,62.010952902519165,17.15556191518441,19,120,1826,4.746150330706649,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,47,23.00328587075575,7.443374558194393,5,54,1826,2.4085178580513524,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
9,48,53.976998904709745,15.206217797362376,16,106,1826,4.283844311333961,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
9,49,31.052573932092006,9.61947091936473,5,69,1826,2.9799211160680006,Normal_approx,19 FT Open 7MT - MCV,17.961898148148148,10.080516945624474,0.2,50.0,0.95,10.0
9,50,69.30832420591457,18.910393075926923,22,136,1826,5.159596201224384,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,1,24.736035049288063,7.941593949726497,4,54,1826,2.5496775993672323,Normal_approx,19 FT Open 7MT - MCV,17.961898148148148,10.080516945624474,0.2,50.0,0.95,10.0
10,2,65.56681270536693,17.670753623329382,26,120,1826,4.762402208256938,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
10,3,41.113362541073386,12.219623426567681,11,80,1826,3.6318896693975757,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
10,4,24.721248630887185,7.768468601511454,3,55,1826,2.441183506292156,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,5,20.637458926615555,6.746363721088281,4,42,1826,2.205379238745267,Normal_approx,22 FT Closed Container,1.0978160612535612,1.0343863002918698,0.2,50.0,0.95,10.0
10,6,65.61226725082146,17.92754802529398,21,135,1826,4.898428170003502,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,7,65.80777656078861,18.040070005222688,20,129,1826,4.945374890347691,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
10,8,86.17688937568455,23.332895994055235,27,169,1826,6.31751783353429,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,9,57.886637458926614,16.122910338490772,21,120,1826,4.490643250222619,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
10,10,82.23220153340635,22.046893317626733,32,156,1826,5.910890088007105,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,11,78.27217962760132,21.43874008163066,26,146,1826,5.872068191718531,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,12,78.05859802847755,21.533468439146052,26,147,1826,5.940284282975904,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,13,94.68455640744797,25.040551270691005,30,181,1826,6.6222965151979345,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
10,14,66.10021905805039,18.18433255956673,22,129,1826,5.00255453535666,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,15,98.99069003285871,25.993917536482538,33,183,1826,6.825730264827629,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,16,28.690032858707557,8.84566478751972,8,59,1826,2.7272811404054678,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
10,17,37.11281489594742,11.01587298430158,11,77,1826,3.2697454490178353,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,18,94.71960569550932,24.888160117538227,32,175,1826,6.53951744718451,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
10,19,45.36473165388828,12.92119610898522,13,91,1826,3.6803327783499546,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,20,53.23986856516977,14.90868897277108,19,101,1826,4.174860172968897,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,21,45.23274917853231,13.209960575659503,12,88,1826,3.8578919384652033,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,22,90.53121577217962,24.116097286445555,33,164,1826,6.424150425559942,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
10,23,33.100219058050385,9.977746744078704,8,69,1826,3.0076970159736773,Normal_approx,24 FT SXL Container,4.247763558201059,4.668448832876775,0.2,50.0,0.95,10.0
10,24,74.31763417305586,20.338259676623476,20,146,1826,5.565903856822946,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,25,90.49507119386638,24.130495179572378,27,166,1826,6.434392392088994,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,26,53.71741511500548,14.91565668536938,19,102,1826,4.141614295466301,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,27,24.701533406352684,7.778943679617702,5,57,1826,2.4497250342807404,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,28,98.76615553121577,26.15116381717615,34,187,1826,6.924268392492373,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,29,78.23767798466594,20.75335718350436,22,149,1826,5.505043675638312,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,30,45.53669222343921,13.098364252597161,14,100,1826,3.7676681751909076,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,31,65.94906900328587,17.975756328208433,24,135,1826,4.899656969456625,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,32,49.3433734939759,14.058852908628534,17,96,1826,4.005630971514003,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,33,78.36473165388828,21.47024814626502,28,153,1826,5.882385426880029,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,34,28.806133625410734,8.935917099706058,7,59,1826,2.7720004166883605,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,35,73.6434830230011,20.268889818932877,24,138,1826,5.578604889773162,Normal_approx,19 FT Open 7MT - MCV,17.961898148148148,10.080516945624474,0.2,50.0,0.95,10.0
10,36,86.62650602409639,23.26449793502978,30,164,1826,6.247935984148457,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,37,32.77601314348302,9.863156553160644,9,69,1826,2.968080857372328,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
10,38,90.1013143483023,23.92502280207404,31,166,1826,6.352923042465563,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,39,49.40087623220153,14.025076535781768,12,93,1826,3.981766859963454,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,40,32.97809419496166,9.8495288467471,7,67,1826,2.941747268031176,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,41,24.65498357064622,7.837131137443303,6,54,1826,2.491205248200192,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
10,42,41.22289156626506,12.23774272167601,10,84,1826,3.6329898566478254,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,43,57.94249726177437,16.032586033168553,17,121,1826,4.436188066759895,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,44,32.916757940854325,9.774872656761099,6,65,1826,2.9027201168346872,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,45,90.69058050383352,24.329137815403847,31,171,1826,6.526663999199933,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
10,46,66.04654983570646,18.114991041085577,23,125,1826,4.968509350373407,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,47,24.755750273822564,7.924820195777996,6,56,1826,2.5368964560052234,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,48,57.814895947426066,15.898538484224654,21,120,1826,4.371944665683091,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
10,49,33.032311062431546,10.091610340218422,6,69,1826,3.083060070072698,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
10,50,74.03723986856517,19.937566492372508,24,150,1826,5.369008330719104,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
